id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
154899,17257,OGame,"This is the story of a species, a race – it's our race, the humans.
Interestingly enough the story has not yet happened, but it should still be told. Once in a time you will find that time runs in parallel, that everything that was in the past, forms the present as well as the present is the basis for the future. There has been found a way to visit the past without altering the future. Because one can only alter the future when living it for oneself. This might be hard to understand, but its true. Only when you know that something has happened, you can change it, because it then is part of one`s own past. You will simply disappear from that point on, no changes will take place, because this is already the past.. your past.

It began in the year 2250 – the year `alpha` – when the first man took the risk of an interstellar flight of more than three minutes and thus farther than any probe had gone before. It was a new kind of engine called impulse engine, which allowed mankind to travel at the speed of light. Yes there were earlier space flights, but those were limited, a mere glimpse into space compared to the later achievements. But mankind`s natural impulse for new adventures continued to push the development further and thus prolonging the space flights little by little over the years.

Modern engines were using highly energetic deuterium fuel allowing them to travel from galaxy to galaxy in relatively short amounts of time. Unfortunately, this deuterium was very rare, on earth only 0.015% of all water was in the form of this heavy isotope. Later, even the best deuterium wasn`t good enough anymore, and a new scientific debate was born, discussing over new ways to generate an even better fuel than deuterium itself already was. Based on a well known theory, it was believed to be possible to combine deuterium with a mysterious gas emitted by a quasar`s explosion. The quantum-chemical reaction with this mixture would set free huge amounts of energy, so much more that ships could travel faster and faster. Scientist Fred Terrane put his hands together and started to design an engine based on the above theory. Despite the criticism from almost every scientific side, the new propulsion engine finally showed the theory to work – although based on the current level of scientific knowledge, it shouldn`t have to. In real-world applications the new machinery proved to live up to its promises and cultures all around were able to head for outer space even more easily and even faster.

There was well enough space and places to colonize and so peace and prosperity quickly spread in the universe and remained so for many decades. Ever more new cultures were discovered and also created and life spread into every corner of space. The Universe was light and peaceful.

But it was the quiet before the storm…

Even after this prosperous period, new and faster technologies for propulsion systems were investigated. Based on old theories and eventually combined with the eager of young student, a completely revolutionary propulsion technology was created that put everything away known so far… The Hyper-space engine technology. Basically a hyper-dimensional bubble being in the fourth and the fifth dimensions yet isolating its innards from these influences and obeying the laws of the four-dimensional space. There is a narrow field of vision on the galaxy in direction of movement. Using this outstanding Engine technology, explorers could go even further into the deep space and colonization took place much faster due to decreased travel times. Again, a new era was entered, the development speed increased again and many new worlds were discovered. Diplomacy was big in these times and there were not many conflicts between races. Until an previously unknown chemical element named Xentronium was discovered on a some people`s colony.

The war should begin soon…

This chemical element was extremely rare to find, and during the first years after its discovery, only 1.5 micrograms could be harvested. Because it had been found on terran ground, only laboratories of the terrans would be able to investigate on this new element. Xentronium was believed to have the power of 10`000 terran suns per microgram! Once this knowledge spread across the universe, envy and ill will arose from the dark and caused conflicts among the nations which sadly enough ended in a war. Quickly two parties were established, those to the terran fraction and those against the terrans. It was Nostradamus who once saw that the war would last for 150 years, but reality proved him wrong as the war wasted more than 300 years. Thousands and thousands of nations were drawn apart, fell or completely disappeared of annihilation.The side of the enemies to the terran federation started to use some ultimate weapon by the name “omega bomb”. As the name already suggests, usage of this bomb wipes out entire parts of a galaxy, freeing it from any civilization. Hundreds of years after the new time system and the year alpha was established, the universe was faced with the most dangerous and most deadly weapons ever created, solarsystem after solarsystem was destroyed and literally removed. Calculations were conducted to predict the outcome: Only a mere 24 years after the first omega bomb was dropped, known space within the universe would be wiped out leaving lifeless space behind…

Only few were able to survive, and even lesser were able to flee through wormholes and make their way out into new areas of the universe – but it was a way of no return to them.

A new life

With great relief the people found themselves in an entirely different universe where they had never been before.. interestingly enough, they only found a single planet in the entire area and as far as they were able to see…
They dared to settle on this peace of universal driftwood and encountered quite a strange life-form, a nation to the name “legorians”. The visitors were treated well, and the legorians had a similar technical knowledge. Eventually, the legorians agreed to let the strangers settle in the near environment of the legorian`s inhabited world. However there were two conditions: Every nation, every race, would only colonize 9 planets, so that others would also get the change to settle for a new civilization after those long conflicts and their escape. The second condition was to create a senate on the homeworld of every rising empire allowing the people to debate and talk. Of course the nations and their representatives agreed thankfully and even established trading associations and guarding troops to ensure peace and fairness. A new civilization arose…

You might be asking by now, why we wanted to tell you this story. The answer is very simple, it is for you come with us to build the future! Follow us, and see what YOU can do with a nation that is awaits a new emperor desperately ready to grow and succeed! You will have to put much work into this task, and the times wont always be peaceful, but it is up to you, to take part in this part of the universe and save your nation a respected seat among all the empires. Follow us through this time portal, and enjoy this world full of new things and an big future. It might be hard from time to time, it might be easy now and then, but your will and your power could create a powerful and prosperous nation. I will leave you now… hoping you would join us… yet its your decision… Dare it!",2002-10-03 00:00:00.000,4,NULL,NULL,NULL,80.0886,7
165263,122219,Ollo in the Sunny Valley Fair,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58900,65679,One Piece: Nanatsu Shima no Daihihou,NULL,2002-12-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11032,162619,Operation Flashpoint: Game of the Year Edition,"Operation Flashpoint, the tactical military combat simulation, is a complex war game. Unprecedented freedom of action integrates squad command, piloting of any vehicle and strategic decision-making, to an immersive effect.

Penetrating ever deeper into million-selling Operation Flashpoint: Cold War Crisis territory, comes Operation Flashpoint: Game of the Year Edition. Now raw recruits to the Flashpoint taskforce can lock and load for the impending conflict with just one complete package.

The award-winning game is fully loaded with every upgrade, add-on and expansion, including all vehicles, weapons and extra campaigns released to date.

As close to war as you ever want to get. Stealth, tactics or all-out assault - deliver liberation in Campaign, Single Mission or Multiplay modes. Take command of a squad - or just cover your own back. Stay alive and be victorious.",2002-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162552,5975,Otogi: Myth of Demons,NULL,2002-12-12 00:00:00.000,1,NULL,77.0000,2,NULL,NULL
53009,3438,Outlaw Golf,NULL,2002-10-29 00:00:00.000,1,NULL,NULL,NULL,58.0000,1
52950,78687,Outlaw Golf: Holiday Golf,NULL,2002-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82012,1672,Panzer Dragoon Orta,"The Empire has returned to power, using ancient technology to genetically engineer dragon-like bio-engineered weapons called dragonmares. A young girl, Orta, has lived all her life in a tower in a valley, imprisoned by the nomadic Seekers, who fear she is a harbinger of doom. One night, the Empire attacks the valley with its dragonmares, destroying much of the city. Before the dragonmares can harm Orta, a mysterious dragon appears and eliminates them.

Orta flees the valley on the dragon. Evren, a general in the Imperial Army and leader of the dragonmare squadron, pursues her. She is saved by Abadd, a renegade imperial drone. He flies away and Orta asks the dragon to follow him. In her search, Orta meets Mobo, a friendly but reckless member of the wormriders. Mobo leads Orta through a river valley and a sea of ash to the wormrider village. The imperial fleet attacks the village and Evren's squadron engages Orta, but she and the dragon defeat them. Evren's dragonmare self-destructs and Orta and the dragon fall from the sky.

The wounded dragon carries Orta on foot across a snowy land until its torn wings regenerate. They fend of an attack from a flying predator, but Orta feels remorse when she sees it has children. Abadd reappears and kills the family with a laser volley. He claims to have information about Orta's birth. They descend into the ruins of a tower and access the ancient information network known as Sestren. Orta finds a message recorded by her mother, Azel, saying that she formed using DNA she recovered from a human in Sestren. Abadd explains that he has learnt the secret of drone reproduction and intends to use Orta's body to replicate himself infinitely and conquer the world. Orta defeats Abadd's avatar and discovers that he is heading for the Cradle, an ancient monolithic artifact above the imperial city. She orders Sestren that she be transported there.

Orta and the dragon find themselves in an imperial research facility. After they destroy several experiments, including dragonmare embryos, the facility collapses. They destroy an imperial defense unit and the Emperor dies within the explosion. The Cradle breaks free, destroying several Imperial ships and sending the dragonmares berserk. The wormriders, led by Mobo, attack the imperial fleet at the city, leaving Orta to fly towards the Cradle.

After destroying the last of the dragonmares and the Cradle's shell, a cocoon-like object emerges from the Cradle's core. The cocoon erupts into Abadd's enormous dragon, which Orta and the dragon defeat. The dragon, severely wounded, flies to the ground and dies. The war over, Orta walks towards a mountain range with a baby dragon.

Iva's Story",2002-12-19 00:00:00.000,4,NULL,87.0000,3,81.4766,21
63005,56874,Papyrus : La Vengeance d'Aker,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96485,145894,PC Reciclator,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147256,136803,Phantasy Star Collection,"The plot of the original series focuses around the heroic exploits of the residents of the Algol planetary system as they defend their worlds from the agent of the Profound Darkness, Dark Falz. The main planets the heroes in each game visit in Algol include Palma, Motavia, and Dezoris.",2002-11-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102843,9890,Phantasy Star Online Episode I & II,"From the GameCube back cover:
""The Darkness has Returned

The planet Ragol is once again in peril. New character classes and weapons are at your disposal, but only your skills as a Hunter will keep you alive. Brave the depths of evil alone, or enlist the aid of three other Heroes in split-screen play. Once you have conquered the darkness, go online and take your experience to the next level. However you choose to play, know this: Evil has returned to Ragol, and a new adventure awaits.""",2002-09-12 00:00:00.000,2,NULL,60.0000,1,73.0020,8
163748,1427,Phoenix Wright: Ace Attorney - Justice for All,NULL,2002-10-18 00:00:00.000,34,NULL,80.0000,4,79.4583,151
16838,49316,Pinball Advance,"Pinball Advance features the Tarantula, Jailbreak and Daredevil pinball tables, all fully rendered in shiny 3D and each with their own exclusive single and multiball game modes. The Tarantula table will allow budding pinball wizards to venture into the spider?s lair and fight their way onto the scoreboard overcoming the terror of the table. In Jailbreak, players will have to prove their innocence to the judge or escape past the prison guards. Finally, The Daredevil will let players take their chances with the Wheel of Death and The Loop of Fire.",2002-10-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176262,170009,Pinball-e,NULL,2002-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127070,140700,Pink Panther: Pinkadelic Pursuit,"One Christmas day, Pink Panther is heading toward the mansion of his late uncle. It is said that there is a treasure hidden somewhere in the mansion. As the inheritor of the mansion, Pink set out to find the treasure as soon as he steps into the mansion. He soon finds out that the treasure is locked inside a safe; the keys of which can be obtained by exploring the ""rooms"" (probably the places/enemies that Uncle Pink previously explored/defeated) in the mansion. Now it up to Pink Panther to retrieve all the keys to the treasure!",2002-11-13 00:00:00.000,NULL,NULL,NULL,NULL,61.8103,5
147968,8108,Pink Panther: Pinkadelic Pursuit,NULL,2002-11-15 00:00:00.000,9,NULL,NULL,NULL,66.6798,25
135060,147882,Pixeline: og Kong Gulerod,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148820,79175,Platoon,NULL,2002-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123068,70964,Playhouse Disney's Stanley: Wild for Sharks!,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172312,72135,Playhouse Disney's The Book of Pooh: A Story Without a Tail,NULL,2002-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148362,56153,Poinie's Poin,"Poinie lives an idyllic life in Jelly Town, surrounded by strange mood-altering bubbles called ""poin"". After falling into the sewer and joining forces with a mysterious living poin, it's up to Poinie to defend his town from the evil Hellneows and restore the citizens in and around Jelly Town to their rightful senses.",2002-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189453,1515,Pokémon Sapphire,NULL,2002-11-21 00:00:00.000,66,1,NULL,NULL,82.8428,212
117743,92306,Pokémon Sodateyasan Mini,"After setting the time and choosing a name, Professor Birch tells the player that he found rare eggs. However, he is too busy to take care of them, so he gives the player a choice between a Torchic, a Treecko, or a Mudkip to hatch and raise. The player's first task is to place the egg into a basket and stroke it until it hatches.

The player interacts with the Pokémon using the D-pad to move a cursor around the interface. The player can pet, play with, and drag their Pokémon with this cursor. They can also interact with background objects such as a light switch and a drawer.

Unlike standard virtual pet video games, the player's goal in Pokémon Breeder mini is not to keep the Pokémon alive but rather to train it in three out of four different skill categories. The game allows the player to train their Pokémon by playing with it using various toys, feeding it Pokéblocks, and playing with it outside in various challenges.",2002-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103956,94472,Pontifex 2,NULL,2002-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45496,4072,Pool Edge,NULL,2002-10-25 00:00:00.000,NULL,NULL,NULL,NULL,25.0000,0
64016,78976,pop'n music 7,NULL,2002-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74625,146186,pop-pop,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192105,14359,Post Mortem,NULL,2002-11-01 00:00:00.000,7,NULL,NULL,NULL,77.6673,22
47357,49181,Power Rangers: Wild Force,NULL,2002-09-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126151,8007,Powerpuff Girls: Gamesville,NULL,2002-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92505,95428,Premier Manager 2002-03,NULL,2002-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109348,49628,Princess Blue: Hime Kishi Monogatari,NULL,2002-09-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165891,5990,Prisoner of War,"It is World War II, and the player takes the role of an American pilot, Captain Lewis Stone, who is thrown into a prison camp of the Nazis. While attempting to escape the camp, Captain Stone discovers that the Germans are developing a secret weapon they intend to use against the Allies. Soon his personal wish of escape turns into a desire to save the world from the destruction the Nazis are planning.",2002-12-31 00:00:00.000,NULL,NULL,70.0000,3,NULL,NULL
141319,220944,Pro Evolution Soccer 2,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95185,92812,Pro Rally,NULL,2002-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139599,4074,Pro Rally 2002,NULL,2002-10-04 00:00:00.000,NULL,NULL,NULL,NULL,54.0000,0
169409,163360,Programa do Ratinho,NULL,2002-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128895,94363,Progress Quest,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135947,50245,Project Nomads,NULL,2002-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63598,140704,Prom Night,"It's the night of your senior prom! You can hardly believe it. After four long years, you're about to graduate. What's more, your date is Laurie Reynolds, a tall blonde on whom you've had a crush for years. You still can't believe you worked up the nerve to ask her out, or that she agreed to come with you. You're bursting with pride as you pull up to the St. Francis hotel in your brand-new BMW Z3 convertible, Laurie at your side. You're ready for the night of your life. 
 
	You goal, as it has been for your entire high school career, is to make it all the way with Laurie. Hopefully, you'll have some fun along the way ...",2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28579,184281,Puzzle Inlay,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90534,70347,Pyrrhic Tales: Prelude to Darkness,NULL,2002-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172345,5996,Quantum Redshift,NULL,2002-09-17 00:00:00.000,NULL,NULL,80.0000,2,NULL,NULL
177514,202927,R/C Sports: Copter Challenge,NULL,2002-10-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73615,140999,Radio Zonde,NULL,2002-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
147931,5998,Rally Fusion: Race of Champions,NULL,2002-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64031,129133,Rance 5D - The Lonely Girl & Rance VI - Collapse of Zeth -,NULL,2002-10-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149996,132655,Rance 5D: Lonely Girl,"The warrior Rance, his faithful slave Sill Plain and his not-quite-as-faithful pet Athena 2.0 are out adventuring in an attempt to regain their money, all of which Rance had spent earlier playing around. Their travels lead them to a mysterious cave, in which all three become lost. Rance successfully reunites with Sill and, agitated over getting stuck and indifferent to Athena's well being, attempts to exit the cave, only to find himself becoming even more lost in the process.

The duo briefly encounter Rance's longtime ""rival"" Bird Lithfie, who has begun dating Copandon Dott, a girl obsessed with finding a man who possesses great luck. On a journey to find the fabled ""land of happiness"" together, the couple also became trapped in the cave. Rance attempts to steal Copandon away from Bird, but is refused due to Copandon's belief that Bird is the ""great luck guy"" that she seeks.

Following this, Rance and Sill stumble into a mysterious town inhabited by various strange creatures known as Youkai. Within this town, the pair learn that they have inadvertently entered into Genbu Castle, a pocket dimension in which time stand still and from which escape is seemingly impossible. Horrified at the idea of never being able to partake in the women of the outside world again, Rance quickly begins searching for a way out. Along the way, he is targeted by Rizna Lanfbitt, an enigmatic woman who seeks to manipulate him into assisting her in exiting Genbu Castle on her own. Instantly taken in by her beauty, Rance agrees to help Rizna in the hopes of eventually being able to have sex with her.

Meanwhile, Bird and Copandon discover a treasure chest containing the rare Gal Monster Lil Avenger, a master assassin who will exterminate whoever the person that discovers her tells her to. After Bird accidentally(?) tells her to target Rance, the Gal Monster begins her relentless pursuit to take his life.

Even when he is trapped in a world beyond time and fighting for his life at every second, Rance still chooses to prioritize finding every beautiful girl that he can and having sex with them over looking for a means of escape. And so, a new chapter of the brutal legend begins...",2002-10-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185504,1289,Ratchet & Clank,"On a fine day on the planet Veldin, a furry Lombax named Ratchet is working on his spaceship when a robot crash lands near his home. Ratchet recovers the robot from the wreckage, naming him “Clank.” Clank shows Ratchet a recording of Chairman Drek of the Blarg race. In the recording, Drek explains that his home planet has become so polluted it is now uninhabitable. Drek’s solution is to build a new planet for his race by extracting areas from other planets! What’s worse is that Drek has developed a superweapon called the Deplanetizer which will destroy Veldin to make room for his new planet. Fearing that Drek will destroy everything in his path, Ratchet and Clank team up for their first explosive adventure to save the galaxy.",2002-11-04 00:00:00.000,82,NULL,80.0000,2,82.0793,206
180971,6553,Rave Master: Special Attack Force!,NULL,2002-09-29 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
156738,193342,Rayman 1 & Rayman 2 Double Pack,NULL,2002-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82625,193351,Rayman Arena,NULL,2002-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157090,106820,Rayman Bowling,NULL,2002-09-30 00:00:00.000,1,1,NULL,NULL,NULL,NULL
168916,4083,Red Faction II,"On Mars in the year 2080, five years after the events of Red Faction, the nanotechnology developed by Axel Capek, the head scientist of the Ultor Corporation prior to its fall, has been claimed by the Earth Defense Force (EDF). With this technology, the EDF commences a reorganization of the Ultor Corporation with a particular focus on enhanced supersoldiers and suitable weaponry. However, the research that was done by Capek in his laboratories has been consequently stolen by other militant groups and assorted terrorist organizations. This has gone on for years; the research has changed hands in the criminal underworld many times. The player is introduced to their role as an explosives expert (codenamed ""Alias"") as he embarks on a special operations mission to claim the research data for the Republic of the Commonwealth.

Eventually, the research is successfully claimed by the elite forces of Victor Sopot, Chancellor of the dystopic military state known as The Commonwealth. Sopot uses the nanotechnology to enhance his already formidable military forces, and successfully creates the first supersoldiers with the research data. However, fearing the potential of his new supersoldiers, he orders them all to be hunted down, executed, and replaced with far less intelligent, mutated horrors known as ""The Processed"". Collectively betrayed by their leader, the player's squad flees underground and ally themselves with the Red Faction as mercenaries. The Red Faction at this point in the story is an organized resistance movement that is strongly opposed to the rule of Sopot and the skewed political tenets of The Commonwealth. The squad eventually pursues Sopot and neutralizes all opposition in their way as the Red Faction takes the conflict to the streets in a joint uprising against the rule of The Commonwealth. During the initial stages of the game, the Red Faction and the squad mutually support each other as they overcome shared objectives such as sabotaging propaganda installations. The uprising culminates in successfully trapping Sopot in his missile silo and executing him.

Alias returns to the makeshift base of operations only to discover that all of the Red Faction resistance members present have been brutally slaughtered. The squad's leader, Molov, remarks that with Sopot dead and with the nanotech research in his possession, the Commonwealth's military forces have voluntarily pledged allegiance to him. He declares Alias and Tangier, a fellow squadmember, to be enemies of the state for supporting the Red Faction. Tangier helps Alias escape, and shortly after fleeing to safety, Alias lends aid to surviving Red Faction members who are defending themselves from the enemy. Alias and Echo, another squadmember, meet up in a secret location to discuss an alternate strategy to stop Molov, and Echo is killed in action during a firefight with Quill, a former squadmember. Tangier radios Alias soon afterward, and the two agree to shut down Molov's commandeered nanotech laboratory located within the colossal statue of Sopot. Inside the laboratory, Alias triumphs over Repta, a former squadmember, and destroys the nanotech laboratory's power generators. Alias's explosives weaken the foundation of the statue and render it unstable. Alias encounters Repta again and once again triumphs over him, causing the energy field within Repta to reach critical mass.

Alias and Tangier meet up and pursue Molov, who is scaling Sopot's statue with the nanotech cell – the culmination of Capek's research – and awaiting extraction from Shrike, Molov's subordinate. Shrike betrays his commanding officer, and Tangier manages to reclaim the nanotech cell from Molov's possession. Molov, desperate to eliminate his enemies, climbs aboard a nearby battle armor and launches a frenzied assault against Alias. Using the destructible environment to his advantage, Alias manages to evade Molov's fire and launches a counterattack that not only kills Molov, but also destroys the statue. As the statue crumbles, Shrike swoops in with his close air support craft to extract Alias. From this point, the story ends in one of four possible ways, depending on the player's Heroics score.",2002-10-15 00:00:00.000,18,NULL,80.5000,4,68.3036,46
142181,4086,Reign of Fire,NULL,2002-10-22 00:00:00.000,1,NULL,NULL,NULL,45.0000,4
192289,970,Resident Evil Zero,"On July 23, 1998, special police STARS Bravo team is sent in to investigate a series of grisly murders in the Arklay Mountains region outside of Raccoon City. On the way to the scene, Bravo's helicopter malfunctions and is forced to crash-land in the forest. The team soon discover an overturned military police transport truck, along with the mutilated corpses of two officers. The team split up and Bravo team's field medic, Rebecca Chambers, finds a train stopped in the middle of the forest. Rebecca soon discovers that the train, the Ecliptic Express, is infested with zombies.",2002-11-12 00:00:00.000,18,NULL,70.0000,5,77.6155,73
179593,73967,ReVOLUTION,"A futuristic first person shooter where a mega corporation (known as 'The Corporation') seems to have taken over every facet of life. You start the game as a new janitor for The Corporation. Before long however, you find out that the corporation is up to no good. You then join the resistance (known as... you guessed it: 'The Resistance').",2002-10-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174436,22758,Rhem,"The player enters the city of RHEM on a railway car. The car goes into a dead-end station with a rotatable track. The player is unable to leave because the track is not yet rotated. While the player is on his way to the switch to rotate the station track, a previous prisoner of RHEM beats the player to the switch he was after and leaves in the player's railway car. The player must then wander the city of Rhem in search of a second railway station.

Each of the quarters of the letter is located in a different area not shown on the map provided in the game's package.",2002-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
175920,23761,Riding Spirits,NULL,2002-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189662,851,Robin Hood: The Legend of Sherwood,NULL,2002-11-14 00:00:00.000,21,NULL,80.0000,1,86.0752,48
101781,16752,Robot Wars: Arenas of Destruction,NULL,2002-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56314,6014,Robot Wars: Extreme Destruction,NULL,2002-10-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148519,4090,Robotech: Battlecry,NULL,2002-09-23 00:00:00.000,NULL,NULL,80.0000,1,31.0601,5
175643,6563,Robotech: The Macross Saga,NULL,2002-10-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87584,4092,Rocket Power: Beach Bandits,NULL,2002-09-20 00:00:00.000,2,NULL,NULL,NULL,34.0000,3
165480,4093,Rocky,NULL,2002-10-18 00:00:00.000,1,NULL,80.0000,4,69.9908,8
177539,209089,Rocky,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28246,331,RollerCoaster Tycoon 2,NULL,2002-10-15 00:00:00.000,50,NULL,60.0000,2,82.6560,122
163557,183117,Romancing Kanon: Eien no Shoujo Densetsu,"Black clouds gather around the Kanon city. 88 saint warriors have gathered there to defend honor and show their world class special moves. In the meantime there is one girl who does not have such skills, but who trains diligently to protect this city from the power of Abyss.",2002-12-30 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
162589,53529,RPG Maker 2003,NULL,2002-12-18 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,2
64657,63504,RPG Tsukuuru 2003,NULL,2002-12-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
31772,73359,RS3: Racing Simulation Three,NULL,2002-12-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80313,70346,Rugrats Munchin Land,NULL,2002-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175671,2794,Rugrats: I Gotta Go Party,NULL,2002-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15663,2793,Rugrats: Royal Ransom,NULL,2002-12-31 00:00:00.000,1,NULL,NULL,NULL,34.0000,0
12735,6011,Run Like Hell: Hunt or Be Hunted,NULL,2002-09-27 00:00:00.000,1,NULL,54.0000,3,NULL,NULL
183836,43599,Runabout 3: Neo Age,NULL,2002-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175811,203107,Runaway Robot,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167942,5134,Rygar: The Legendary Adventure,NULL,2002-11-12 00:00:00.000,1,NULL,80.0000,2,70.0478,5
159716,185741,Samurai Deeper Kyo,"The manga and anime adaptation follows the story of Demon Eyes Kyo as he seeks to regain his body after his soul was sealed inside the body of his rival, Mibu Kyoshiro. Kyo is joined in his search by the bounty-hunter Shiina Yuya, the heir to the Tokugawa shogunate Benitora, and Sanada Yukimura, a known rival of the Tokugawa.",2002-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159717,49424,Samurai Deeper Kyo,NULL,2002-12-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78485,49792,Samurai Evolution: Oukoku Geist,NULL,2002-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19438,117316,Sandmen,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167927,71408,Santa Claus in Trouble,NULL,2002-12-02 00:00:00.000,NULL,NULL,NULL,NULL,66.6567,6
150674,49338,Santa Claus Jr. Advance,NULL,2002-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40748,49237,Santa Claus Saves The Earth,NULL,2002-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181600,209630,Santa Clicker Tycoon,NULL,2002-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102211,110425,Scally's world of problems,NULL,2002-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
78507,49788,Scan Hunter,NULL,2002-12-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77254,56528,Scan Hunter: Sennen Kaigyo o Oe!,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18483,57641,Scooby Doo: The Motion Picture,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113098,78685,Scooby-Doo: Case File #1: The Glowing Bug Man,NULL,2002-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69473,65981,SD Gundam G Generation Neo,NULL,2002-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16766,37320,SD Gundam G Generation: Mono-Eye Gundams,NULL,2002-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148046,47320,SeaBlade,NULL,2002-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164815,50114,Search & Rescue 4: Coastal Heroes,NULL,2002-10-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
716,45170,Secret Agent Barbie: Royal Jewels Mission,NULL,2002-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161801,22231,Sega Bass Fishing Duel,NULL,2002-09-30 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
79604,136875,Sega Smash Pack,NULL,2002-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
